Sim. Command,Time,tr_node0_to_node1,tr_node0_to_node2,tr_node0_to_node3,tr_node0_to_node4,tr_node0_to_node12,tr_node1_to_node0,tr_node1_to_node2,tr_node1_to_node3,tr_node2_to_node0,tr_node2_to_node1,tr_node2_to_node3,tr_node2_to_node5,tr_node2_to_node8,tr_node2_to_node9,tr_node3_to_node0,tr_node3_to_node1,tr_node3_to_node2,tr_node3_to_node4,tr_node3_to_node5,tr_node3_to_node6,tr_node3_to_node10,tr_node3_to_node13,tr_node4_to_node0,tr_node4_to_node3,tr_node4_to_node5,tr_node4_to_node6,tr_node4_to_node7,tr_node4_to_node14,tr_node5_to_node2,tr_node5_to_node3,tr_node5_to_node4,tr_node5_to_node6,tr_node5_to_node11,tr_node6_to_node3,tr_node6_to_node4,tr_node6_to_node5,tr_node7_to_node4,tr_node8_to_node2,tr_node9_to_node2,tr_node10_to_node3,tr_node11_to_node5,tr_node12_to_node0,tr_node13_to_node3,tr_node14_to_node4
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.001005,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,2,1,2
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.002417,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,2,1,1,1,6,5,3,3,2,3,3
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.003823,0,0,1,0,0,4,1,0,2,1,1,1,0,1,1,1,0,1,0,0,1,0,4,1,2,0,0,1,0,0,1,0,0,4,1,2,2,7,6,7,5,5,3,4
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.005206,0,1,1,0,0,7,1,0,2,1,1,1,0,1,1,2,0,1,0,0,1,0,7,1,2,0,0,1,1,0,2,0,0,4,2,3,2,9,9,8,8,5,4,6
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.006365,0,1,1,1,0,7,1,1,3,1,2,2,0,1,1,2,1,2,0,0,1,0,7,2,3,0,0,2,2,0,2,0,0,5,2,3,3,10,10,9,10,6,9,7
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.0073999999999999995,0,3,2,2,0,7,2,2,4,1,2,3,0,1,1,2,2,3,0,0,1,1,7,2,3,0,0,3,2,0,2,1,0,6,2,3,6,10,10,10,10,7,10,9
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.008401,0,3,2,2,0,8,2,2,4,1,2,3,0,1,2,2,2,3,0,0,1,1,8,3,3,0,0,3,2,0,2,1,0,6,2,3,7,10,10,10,10,9,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.009433,0,3,2,3,0,8,2,3,4,1,3,4,0,1,2,2,2,3,0,0,1,1,9,3,3,0,0,3,2,2,2,1,1,7,2,3,8,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.010545667002644135,1,4,2,4,0,8,3,3,4,1,3,4,0,1,2,2,3,3,0,0,1,1,10,3,3,0,0,4,2,2,2,1,1,8,2,3,9,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_net.json --inspection-rate 0.001 --mess-rate 0.01,0.011651,1,4,2,4,0,9,3,3,4,1,3,4,0,1,3,2,3,3,0,0,1,1,10,3,3,0,0,4,2,2,2,1,1,9,2,4,9,10,10,10,10,10,10,10
