Sim. Command,Time,tr_node0_to_node1,tr_node0_to_node2,tr_node0_to_node3,tr_node0_to_node4,tr_node0_to_node12,tr_node1_to_node0,tr_node1_to_node2,tr_node1_to_node3,tr_node2_to_node0,tr_node2_to_node1,tr_node2_to_node3,tr_node2_to_node5,tr_node2_to_node8,tr_node2_to_node9,tr_node3_to_node0,tr_node3_to_node1,tr_node3_to_node2,tr_node3_to_node4,tr_node3_to_node5,tr_node3_to_node6,tr_node3_to_node10,tr_node3_to_node13,tr_node4_to_node0,tr_node4_to_node3,tr_node4_to_node5,tr_node4_to_node6,tr_node4_to_node7,tr_node4_to_node14,tr_node5_to_node2,tr_node5_to_node3,tr_node5_to_node4,tr_node5_to_node6,tr_node5_to_node11,tr_node6_to_node3,tr_node6_to_node4,tr_node6_to_node5,tr_node7_to_node4,tr_node8_to_node2,tr_node9_to_node2,tr_node10_to_node3,tr_node11_to_node5,tr_node12_to_node0,tr_node13_to_node3,tr_node14_to_node4
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.0010119999999999999,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.002274,0,2,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,3,0,3,3,1,1
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.003593,0,2,1,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,3,1,0,0,0,3,0,0,0,3,4,1,4,4,2,1
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.004903,0,2,2,0,1,0,0,1,3,1,0,0,0,0,0,0,1,1,2,0,0,0,2,0,1,0,0,0,4,1,0,0,0,3,0,0,0,4,4,2,4,5,4,1
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.006188,0,3,2,0,1,1,0,2,3,1,0,0,0,0,0,0,1,1,2,0,0,0,3,0,1,0,0,0,5,1,0,0,0,4,0,0,0,4,5,2,6,5,4,5
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.007435,0,3,4,0,1,2,1,3,4,1,1,0,0,0,0,0,1,2,2,0,0,1,3,0,1,1,0,0,5,1,0,0,0,4,0,0,3,6,5,3,6,7,4,5
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.008777,0,5,4,0,1,2,1,4,4,1,1,0,0,0,0,0,1,2,2,0,0,1,3,0,1,1,0,0,5,1,0,0,0,5,2,0,4,6,5,3,8,9,6,6
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.010084,0,6,5,0,2,2,1,4,4,1,1,0,0,0,0,0,1,2,2,0,0,1,4,0,1,2,0,0,5,1,0,0,0,5,2,0,8,7,5,4,10,9,8,6
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.011366,0,6,6,0,2,2,1,4,4,1,1,0,0,0,0,0,1,2,2,0,0,1,6,0,2,2,0,0,5,2,0,0,0,5,2,0,8,9,7,6,10,10,9,7
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.012746,0,7,6,0,2,2,1,4,5,1,1,0,0,0,0,0,3,3,2,0,0,1,10,0,2,2,0,0,6,2,0,0,0,5,2,0,8,10,8,6,10,10,10,7
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.014015,0,9,6,0,2,2,1,4,5,1,1,0,0,0,0,0,3,3,2,0,0,1,10,0,3,2,0,0,6,2,0,0,0,6,2,0,10,10,10,8,10,10,10,9
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.015018,0,10,6,0,2,2,1,5,5,2,1,0,0,0,0,0,3,3,2,0,0,1,10,0,3,2,0,0,6,2,0,0,0,6,2,0,10,10,10,10,10,10,10,9
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.016031,0,10,7,0,2,2,1,6,5,2,1,0,0,0,0,0,3,3,2,0,0,2,10,0,3,2,0,0,6,2,0,0,0,7,2,0,10,10,10,10,10,10,10,9
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.017325,0,10,7,0,2,3,1,7,6,2,1,0,0,0,0,0,3,3,2,0,0,2,10,0,3,2,0,0,6,3,0,0,0,7,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.018689,0,10,7,0,2,4,1,7,6,2,2,0,1,0,0,0,3,3,3,0,0,3,10,0,3,2,0,0,6,3,0,0,0,9,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.019703,0,10,8,0,2,4,2,7,6,2,2,0,1,0,0,0,3,3,4,0,0,3,10,0,4,3,0,0,7,3,0,0,0,9,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.020705,0,10,8,0,2,4,2,7,6,3,2,0,1,0,0,0,3,3,4,0,0,3,10,0,4,4,0,0,7,4,1,0,0,9,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.021714,0,10,8,0,2,4,2,7,6,3,2,0,1,0,0,0,3,3,4,0,0,3,10,0,4,4,0,0,8,4,1,0,0,9,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.022736,0,10,8,0,2,4,2,7,7,3,2,0,1,0,0,0,3,3,4,0,0,3,10,0,4,4,0,0,8,4,1,0,0,10,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.023881,0,10,8,0,2,4,2,7,7,3,2,0,1,0,0,0,3,5,4,0,0,3,10,0,5,4,0,0,8,4,1,0,0,10,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.025178,0,10,10,0,2,4,2,9,7,3,2,0,1,0,0,0,3,5,4,0,0,3,10,1,5,5,0,0,8,4,1,0,0,10,3,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.026453,0,10,10,0,2,4,2,10,7,3,2,0,1,0,0,0,3,6,4,0,0,3,10,1,5,5,0,0,8,5,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.027787,0,10,10,0,2,5,2,10,8,3,2,0,1,0,0,0,3,6,4,0,0,4,10,1,6,5,0,0,8,5,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.029169999999999998,0,10,10,0,2,5,2,10,9,3,3,0,1,0,0,0,3,6,4,0,0,4,10,1,7,6,0,0,8,6,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.030344,0,10,10,0,3,5,2,10,9,3,3,0,1,0,0,0,4,6,5,0,0,5,10,1,7,6,0,0,8,7,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.031515,0,10,10,0,3,5,2,10,9,3,3,1,1,0,0,0,4,6,5,0,0,5,10,1,8,6,0,0,8,8,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.032681,0,10,10,0,3,5,2,10,9,3,3,1,1,0,0,0,4,7,5,0,0,5,10,1,9,6,0,0,8,8,1,0,0,10,4,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.033874,0,10,10,0,3,6,3,10,9,3,3,1,1,0,1,0,5,7,5,0,0,5,10,2,9,6,0,0,9,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.035048,0,10,10,0,3,6,3,10,9,3,3,1,1,0,1,0,6,7,5,0,0,5,10,2,9,6,0,0,9,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.036152,0,10,10,0,3,7,3,10,9,3,3,1,1,0,2,0,6,8,5,0,0,5,10,2,9,6,0,0,9,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.037388,0,10,10,0,3,8,3,10,9,3,3,1,1,0,2,0,6,9,5,0,0,5,10,2,9,7,0,0,10,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.038733,0,10,10,0,3,8,4,10,10,4,3,1,1,0,2,0,6,10,5,0,0,5,10,2,9,7,0,0,10,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.039974,0,10,10,0,3,8,4,10,10,4,3,2,2,0,2,0,6,10,6,0,0,5,10,2,9,7,0,0,10,9,1,0,0,10,5,0,10,10,10,10,10,10,10,10
project/sim_ext.py --sim-time 7.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_random.json --inspection-rate 0.001 --mess-rate 0.01,0.041017,0,10,10,0,3,8,4,10,10,4,3,2,2,0,2,0,7,10,6,0,0,5,10,2,9,7,0,0,10,10,1,0,0,10,5,0,10,10,10,10,10,10,10,10
