Sim. Command,Source,Destination,Sent,Delivered,Dropped,Num. Hop,Sending Time,Sim. Time,Tot. Time
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node9,node8,False,False,tr_node9_to_node2,0,0.0022203997884440623,0.0022203997884440623,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node11,False,False,tr_node10_to_node3,0,0.0022633267982714537,0.0022633267982714537,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node11,False,False,tr_node10_to_node3,0,0.00239038672655617,0.00239038672655617,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node11,False,False,tr_node10_to_node3,0,0.0024739563533865477,0.0024739563533865477,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node14,False,False,tr_node10_to_node3,0,0.0024890453229859527,0.0024890453229859527,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node9,node11,False,False,tr_node9_to_node2,0,0.0027130366602488914,0.0027130366602488914,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node13,node12,False,False,tr_node13_to_node3,0,0.0029333339257966227,0.0029333339257966227,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node11,False,False,tr_node10_to_node3,0,0.0029617149278018287,0.0029617149278018287,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node9,node10,False,False,tr_node9_to_node2,0,0.0032414266306382863,0.0032414266306382863,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node13,node14,False,False,tr_node13_to_node3,0,0.0032522846228104515,0.0032522846228104515,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node9,node14,False,False,tr_node9_to_node2,0,0.0033183584002661076,0.0033183584002661076,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node7,node8,False,False,tr_node7_to_node4,0,0.0038307636999812544,0.0038307636999812544,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node7,node10,False,False,tr_node7_to_node4,0,0.0039271011611148494,0.0039271011611148494,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node13,node9,False,False,tr_node13_to_node3,0,0.0040004260700498865,0.0040004260700498865,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node14,node12,False,False,tr_node14_to_node4,0,0.004009795713267921,0.004009795713267921,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node13,node14,False,False,tr_node13_to_node3,0,0.004015762807815576,0.004015762807815576,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node14,node9,False,False,tr_node14_to_node4,0,0.004037682406078101,0.004037682406078101,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node10,node11,False,False,tr_node10_to_node3,0,0.00429547354066739,0.00429547354066739,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node7,node9,False,False,tr_node7_to_node4,0,0.004368752501457949,0.004368752501457949,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node7,node9,False,False,tr_node7_to_node4,0,0.004388200979688415,0.004388200979688415,0.0
project/sim_ext.py --sim-time 1.5 --seq-graph project/file/graph_15_nodes.json --traffic project/file/traffic_15_nodes_outer_chatting.json --inspection-rate 0.001 --mess-rate 0.002 --algorithm greedy,node12,node10,False,False,tr_node12_to_node0,0,0.0044504241551327275,0.0044504241551327275,0.0
